id,macro_tags,level_1_tags
750451,"[""politics_power""]","[""politics_society""]"
750115,"[""literature_folklore_characters""]","[""culture_media_characters""]"
750128,"[""sex_gender""]","[""relationships_identity""]"
750130,"[""it_internet""]","[""work_money_technology""]"
750131,"[""sex_gender"", ""transport""]","[""daily_life_services"", ""relationships_identity""]"
750134,"[""media_popculture""]","[""culture_media_characters""]"
750135,"[""family_relationships""]","[""relationships_identity""]"
750136,"[""religion_holidays""]","[""beliefs_science_absurd""]"
750219,"[""transport""]","[""daily_life_services""]"
750221,"[""sex_gender""]","[""relationships_identity""]"
755729,"[""sex_gender""]","[""relationships_identity""]"
755730,"[""transport""]","[""daily_life_services""]"
755731,"[""education_children""]","[""relationships_identity""]"
755740,"[""literature_folklore_characters""]","[""culture_media_characters""]"
755879,"[""family_relationships""]","[""relationships_identity""]"
755881,"[""sex_gender""]","[""relationships_identity""]"
755882,"[""animals""]","[""daily_life_services""]"
755885,"[""media_popculture""]","[""culture_media_characters""]"
755886,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
755894,"[""everyday_life""]","[""daily_life_services""]"
755895,"[""everyday_life""]","[""daily_life_services""]"
755993,"[""consumer_services""]","[""daily_life_services""]"
755994,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
755995,"[""politics_power""]","[""politics_society""]"
755998,"[""sex_gender""]","[""relationships_identity""]"
755999,"[""sport""]","[""health_habits_sport""]"
756002,"[""family_relationships""]","[""relationships_identity""]"
756004,"[""sex_gender""]","[""relationships_identity""]"
756096,"[""it_internet""]","[""work_money_technology""]"
756099,"[""family_relationships"", ""finance_economy""]","[""relationships_identity"", ""work_money_technology""]"
756101,"[""family_relationships"", ""health_medicine""]","[""health_habits_sport"", ""relationships_identity""]"
756102,"[""media_popculture""]","[""culture_media_characters""]"
756163,"[""sex_gender"", ""textual_forms""]","[""culture_media_characters"", ""relationships_identity""]"
756164,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
756165,"[""work_professions""]","[""work_money_technology""]"
756166,"[""health_medicine""]","[""health_habits_sport""]"
756236,"[""sex_gender""]","[""relationships_identity""]"
756238,"[""education_children""]","[""relationships_identity""]"
756241,"[""literature_folklore_characters""]","[""culture_media_characters""]"
756244,"[""sex_gender""]","[""relationships_identity""]"
761009,"[""sex_gender""]","[""relationships_identity""]"
761010,"[""sex_gender""]","[""relationships_identity""]"
761013,"[""family_relationships""]","[""relationships_identity""]"
761015,"[""science_space""]","[""beliefs_science_absurd""]"
761016,"[""everyday_life""]","[""daily_life_services""]"
761019,"[""transport"", ""finance_economy""]","[""daily_life_services"", ""work_money_technology""]"
761020,"[""health_medicine""]","[""health_habits_sport""]"
761024,"[""sex_gender""]","[""relationships_identity""]"
761025,"[""sex_gender""]","[""relationships_identity""]"
761029,"[""science_space""]","[""beliefs_science_absurd""]"
761035,"[""science_space""]","[""beliefs_science_absurd""]"
761036,"[""politics_power""]","[""politics_society""]"
761039,"[""literature_folklore_characters""]","[""culture_media_characters""]"
761040,"[""cities_places""]","[""politics_society""]"
761049,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
761051,"[""politics_power""]","[""politics_society""]"
760829,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
760836,"[""animals""]","[""daily_life_services""]"
760848,"[""animals""]","[""daily_life_services""]"
760851,"[""work_professions""]","[""work_money_technology""]"
760854,"[""finance_economy""]","[""work_money_technology""]"
760857,"[""army_police""]","[""politics_society""]"
760867,"[""family_relationships"", ""literature_folklore_characters""]","[""culture_media_characters"", ""relationships_identity""]"
760871,"[""cities_places""]","[""politics_society""]"
765449,"[""cities_places""]","[""politics_society""]"
765452,"[""animals""]","[""daily_life_services""]"
765454,"[""politics_power""]","[""politics_society""]"
765462,"[""sex_gender""]","[""relationships_identity""]"
765468,"[""education_children""]","[""relationships_identity""]"
765302,"[""health_medicine""]","[""health_habits_sport""]"
765308,"[""sex_gender""]","[""relationships_identity""]"
765321,"[""science_space""]","[""beliefs_science_absurd""]"
765325,"[""sex_gender""]","[""relationships_identity""]"
765171,"[""media_popculture""]","[""culture_media_characters""]"
765173,"[""animals""]","[""daily_life_services""]"
765184,"[""politics_power""]","[""politics_society""]"
765197,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
765011,"[""education_children""]","[""relationships_identity""]"
765012,"[""sex_gender""]","[""relationships_identity""]"
765013,"[""sport""]","[""health_habits_sport""]"
765015,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
765021,"[""work_professions""]","[""work_money_technology""]"
765031,"[""textual_forms""]","[""culture_media_characters""]"
769911,"[""sex_gender""]","[""relationships_identity""]"
769914,"[""transport""]","[""daily_life_services""]"
769919,"[""work_professions""]","[""work_money_technology""]"
769920,"[""politics_power""]","[""politics_society""]"
769927,"[""sex_gender""]","[""relationships_identity""]"
769938,"[""sex_gender""]","[""relationships_identity""]"
769939,"[""sex_gender""]","[""relationships_identity""]"
769940,"[""sex_gender""]","[""relationships_identity""]"
769720,"[""sex_gender""]","[""relationships_identity""]"
769724,"[""transport""]","[""daily_life_services""]"
769737,"[""food_diet""]","[""daily_life_services""]"
769740,"[""family_relationships""]","[""relationships_identity""]"
769742,"[""everyday_life""]","[""daily_life_services""]"
769745,"[""sex_gender""]","[""relationships_identity""]"
769551,"[""transport""]","[""daily_life_services""]"
769553,"[""family_relationships""]","[""relationships_identity""]"
769561,"[""sex_gender""]","[""relationships_identity""]"
769562,"[""family_relationships"", ""education_children""]","[""relationships_identity""]"
769563,"[""sex_gender""]","[""relationships_identity""]"
769564,"[""work_professions""]","[""work_money_technology""]"
769566,"[""everyday_life""]","[""daily_life_services""]"
769569,"[""sex_gender""]","[""relationships_identity""]"
769570,"[""sport""]","[""health_habits_sport""]"
769576,"[""animals""]","[""daily_life_services""]"
769580,"[""sex_gender""]","[""relationships_identity""]"
769582,"[""sex_gender""]","[""relationships_identity""]"
774506,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
774508,"[""politics_power""]","[""politics_society""]"
774515,"[""politics_power""]","[""politics_society""]"
774528,"[""everyday_life""]","[""daily_life_services""]"
774344,"[""family_relationships""]","[""relationships_identity""]"
774347,"[""education_children""]","[""relationships_identity""]"
774348,"[""politics_power""]","[""politics_society""]"
774351,"[""media_popculture""]","[""culture_media_characters""]"
774186,"[""family_relationships""]","[""relationships_identity""]"
774210,"[""transport""]","[""daily_life_services""]"
774213,"[""cities_places""]","[""politics_society""]"
774219,"[""sex_gender""]","[""relationships_identity""]"
774024,"[""science_space""]","[""beliefs_science_absurd""]"
774026,"[""finance_economy""]","[""work_money_technology""]"
774027,"[""animals""]","[""daily_life_services""]"
774033,"[""literature_folklore_characters""]","[""culture_media_characters""]"
774037,"[""politics_power""]","[""politics_society""]"
774038,"[""finance_economy""]","[""work_money_technology""]"
779458,"[""cities_places""]","[""politics_society""]"
779460,"[""family_relationships""]","[""relationships_identity""]"
779461,"[""media_popculture""]","[""culture_media_characters""]"
779466,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
779467,"[""animals""]","[""daily_life_services""]"
779298,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
779300,"[""politics_power""]","[""politics_society""]"
779302,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
779303,"[""family_relationships""]","[""relationships_identity""]"
779304,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
779307,"[""media_popculture""]","[""culture_media_characters""]"
779308,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
779313,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
779173,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
779177,"[""health_medicine""]","[""health_habits_sport""]"
779178,"[""family_relationships""]","[""relationships_identity""]"
779186,"[""sex_gender"", ""work_professions""]","[""relationships_identity"", ""work_money_technology""]"
779188,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
779189,"[""alcohol_smoking_drugs"", ""sport"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""health_habits_sport""]"
779190,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
779191,"[""sex_gender""]","[""relationships_identity""]"
779192,"[""transport""]","[""daily_life_services""]"
779197,"[""politics_power""]","[""politics_society""]"
779200,"[""education_children""]","[""relationships_identity""]"
779202,"[""transport""]","[""daily_life_services""]"
779203,"[""transport""]","[""daily_life_services""]"
784578,"[""finance_economy""]","[""work_money_technology""]"
784579,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
784581,"[""it_internet""]","[""work_money_technology""]"
784590,"[""politics_power""]","[""politics_society""]"
784594,"[""sex_gender""]","[""relationships_identity""]"
784595,"[""sex_gender""]","[""relationships_identity""]"
784596,"[""science_space""]","[""beliefs_science_absurd""]"
784597,"[""politics_power""]","[""politics_society""]"
784600,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
784435,"[""family_relationships""]","[""relationships_identity""]"
784438,"[""sex_gender""]","[""relationships_identity""]"
784448,"[""politics_power""]","[""politics_society""]"
784455,"[""sport""]","[""health_habits_sport""]"
784463,"[""everyday_life"", ""health_medicine""]","[""daily_life_services"", ""health_habits_sport""]"
784464,"[""finance_economy""]","[""work_money_technology""]"
784465,"[""sex_gender""]","[""relationships_identity""]"
784467,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
784470,"[""it_internet""]","[""work_money_technology""]"
784177,"[""sex_gender""]","[""relationships_identity""]"
784180,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
784182,"[""education_children"", ""cities_places""]","[""politics_society"", ""relationships_identity""]"
784187,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
784188,"[""finance_economy"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""work_money_technology""]"
784195,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
784196,"[""family_relationships""]","[""relationships_identity""]"
783981,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
783983,"[""it_internet""]","[""work_money_technology""]"
783984,"[""science_space""]","[""beliefs_science_absurd""]"
789600,"[""work_professions""]","[""work_money_technology""]"
789601,"[""health_medicine""]","[""health_habits_sport""]"
789608,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
789614,"[""transport""]","[""daily_life_services""]"
789811,"[""sex_gender""]","[""relationships_identity""]"
789812,"[""education_children""]","[""relationships_identity""]"
789813,"[""it_internet""]","[""work_money_technology""]"
789814,"[""sex_gender""]","[""relationships_identity""]"
789818,"[""family_relationships""]","[""relationships_identity""]"
789823,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
789824,"[""sex_gender""]","[""relationships_identity""]"
789825,"[""consumer_services""]","[""daily_life_services""]"
789826,"[""family_relationships""]","[""relationships_identity""]"
789828,"[""law_crime""]","[""politics_society""]"
789831,"[""education_children""]","[""relationships_identity""]"
789832,"[""education_children""]","[""relationships_identity""]"
789833,"[""family_relationships""]","[""relationships_identity""]"
789835,"[""cities_places""]","[""politics_society""]"
789855,"[""animals""]","[""daily_life_services""]"
789857,"[""animals""]","[""daily_life_services""]"
790008,"[""family_relationships"", ""it_internet""]","[""relationships_identity"", ""work_money_technology""]"
790011,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
790012,"[""it_internet""]","[""work_money_technology""]"
790015,"[""sex_gender""]","[""relationships_identity""]"
790016,"[""sex_gender""]","[""relationships_identity""]"
790020,"[""politics_power"", ""it_internet"", ""animals""]","[""daily_life_services"", ""politics_society"", ""work_money_technology""]"
790022,"[""food_diet""]","[""daily_life_services""]"
790023,"[""sex_gender"", ""it_internet""]","[""relationships_identity"", ""work_money_technology""]"
790029,"[""family_relationships""]","[""relationships_identity""]"
